id,price,timestamp,exchange
1,6999.8,1523132235,cex
1,6984.1,1523133211,cex
1,6984.1,1523133241,cex
1,6984.1,1523133272,cex
1,6984.1,1523133303,cex
1,6984.1,1523133334,cex
1,6983.6,1523133364,cex
1,6983.1,1523133395,cex
1,6983.1,1523133425,cex
1,6983.1,1523133456,cex
1,6983.1,1523133487,cex
1,6983.1,1523133518,cex
1,6983.1,1523133551,cex
1,6983.1,1523133581,cex
1,6983.1,1523133611,cex
1,6983.1,1523133642,cex
1,6983.1,1523133672,cex
1,6983.1,1523133703,cex
1,6983.1,1523133733,cex
1,6983.1,1523133764,cex
1,6983.1,1523133794,cex
1,6983.1,1523133824,cex
1,6983.1,1523133855,cex
1,6983.1,1523133885,cex
1,6994,1523133916,cex
1,6997.6,1523133947,cex
1,6997.6,1523133978,cex
1,6978.4,1523134008,cex
1,6982.9,1523134039,cex
1,6958.6,1523134069,cex
1,6977.4,1523134100,cex
1,6978.7,1523134131,cex
1,6978.7,1523134161,cex
1,6990.5,1523134192,cex
1,6990.5,1523134223,cex
1,6990.5,1523134253,cex
1,6990.5,1523134284,cex
1,6968.4,1523134314,cex
1,6968.3,1523134344,cex
1,6968.3,1523134375,cex
1,6992.4,1523134407,cex
1,6992.4,1523134437,cex
1,6992.4,1523134468,cex
1,6992.4,1523134499,cex
1,6992.4,1523134529,cex
1,6992.4,1523134560,cex
1,6992.4,1523134590,cex
1,6981.9,1523134622,cex
1,6983,1523134653,cex
1,6999.8,1523134683,cex
1,6999.8,1523134714,cex
1,6973.4,1523134745,cex
1,6973.4,1523134775,cex
1,6973.4,1523134806,cex
1,6973.4,1523134837,cex
1,6983.3,1523134867,cex
1,6998.7,1523134898,cex
1,6998.7,1523134928,cex
1,6998.7,1523134959,cex
1,6998.7,1523134990,cex
1,6998.7,1523135021,cex
1,6998.7,1523135051,cex
1,6998.7,1523135081,cex
1,6998.7,1523135112,cex
1,6998.7,1523135143,cex
1,6979.3,1523135173,cex
1,6979.3,1523135204,cex
1,6979.3,1523135235,cex
1,6999.9,1523135265,cex
1,6999.9,1523135295,cex
1,7000,1523135326,cex
1,7000,1523135356,cex
1,7000,1523135387,cex
1,7000,1523135418,cex
1,6982.9,1523135449,cex
1,6982.9,1523135479,cex
1,6970.9,1523135510,cex
1,6970.9,1523135541,cex
1,6977.8,1523135571,cex
1,6977.8,1523135602,cex
1,6977.8,1523135633,cex
1,6977.8,1523135664,cex
1,6966.1,1523135694,cex
1,6966.1,1523135725,cex
1,6966.1,1523135755,cex
1,6939.7,1523135786,cex
1,6939.7,1523135817,cex
1,6939.7,1523135848,cex
1,6939.7,1523135878,cex
1,6975.8,1523135909,cex
1,6975.8,1523135940,cex
1,6975.8,1523135970,cex
1,6975.8,1523136000,cex
1,6976.3,1523136031,cex
1,6976.3,1523136061,cex
1,6971.3,1523136092,cex
1,6971.3,1523136123,cex
1,6950,1523136153,cex
1,6940.1,1523136184,cex
1,6941,1523136214,cex
1,6940,1523136245,cex
1,6949.1,1523136275,cex
1,6945,1523136305,cex
1,6944.7,1523136336,cex
1,6944.7,1523136367,cex
1,6949.1,1523136398,cex
1,6945,1523136428,cex
1,6945,1523136459,cex
1,6944.6,1523136490,cex
1,6956.4,1523136521,cex
1,6955.2,1523136551,cex
1,6955.2,1523136582,cex
1,6955.2,1523136613,cex
1,6955.2,1523136643,cex
1,6966.8,1523136674,cex
1,6966.8,1523136705,cex
1,6960.3,1523136735,cex
1,6964,1523136766,cex
1,6964,1523136796,cex
1,6964,1523136827,cex
1,6964,1523136857,cex
1,6941.6,1523136888,cex
1,6968.2,1523136918,cex
1,6968,1523136949,cex
1,6967.9,1523136979,cex
1,6967.9,1523137010,cex
1,6941.7,1523137040,cex
1,6941.7,1523137071,cex
1,6940.9,1523137102,cex
1,6963.5,1523137132,cex
1,6940.5,1523137163,cex
1,6940.5,1523137194,cex
1,6940.5,1523137225,cex
1,6943.4,1523137256,cex
1,6960.6,1523137286,cex
1,6938.2,1523137318,cex
1,6938.1,1523137349,cex
1,6938.1,1523137379,cex
1,6938.1,1523137410,cex
1,6938.1,1523137440,cex
1,6931.1,1523137471,cex
1,6931.1,1523137501,cex
1,6938.3,1523137531,cex
1,6911.9,1523137561,cex
1,6939.9,1523137592,cex
1,6939.9,1523137622,cex
1,6944.7,1523137653,cex
1,6921.5,1523137683,cex
1,6940.6,1523137713,cex
1,6943,1523137744,cex
1,6930.2,1523137774,cex
1,6930.2,1523137805,cex
1,6941.3,1523137835,cex
1,6930,1523137866,cex
1,6938.2,1523137896,cex
1,6930,1523137927,cex
1,6930.3,1523137958,cex
1,6930,1523137988,cex
1,6930,1523138019,cex
1,6930,1523138049,cex
1,6947.3,1523138080,cex
1,6954.5,1523138110,cex
1,6954.5,1523138140,cex
1,6954.5,1523138171,cex
1,6949.9,1523138201,cex
1,6949.9,1523138232,cex
1,6950,1523138262,cex
1,6950,1523138293,cex
1,6953.5,1523138323,cex
1,6953.5,1523138354,cex
1,6953.5,1523138384,cex
1,6953.5,1523138415,cex
1,6953.5,1523138445,cex
1,6953.5,1523138476,cex
1,6954.9,1523138507,cex
1,6954.9,1523138538,cex
1,6954.9,1523138568,cex
1,6954.9,1523138598,cex
1,6954.9,1523138629,cex
1,6922,1523138660,cex
1,6922,1523138690,cex
1,6922,1523138720,cex
1,6922,1523138751,cex
1,6942.9,1523138782,cex
1,6942.9,1523138813,cex
1,6942.9,1523138844,cex
1,6942.9,1523138875,cex
1,6942.9,1523138905,cex
1,6948.9,1523138936,cex
1,6948.9,1523138967,cex
1,6948.9,1523138997,cex
1,6948.9,1523139028,cex
1,6925.7,1523139059,cex
1,6925.7,1523139090,cex
1,6954.9,1523139121,cex
1,6954.9,1523139151,cex
1,6929.4,1523139182,cex
1,6929.4,1523139213,cex
1,6929.4,1523139243,cex
1,6929.4,1523139274,cex
1,6929.4,1523139304,cex
1,6929.4,1523139335,cex
1,6929.4,1523139366,cex
1,6929.4,1523139396,cex
1,6929.4,1523139426,cex
1,6929.4,1523139457,cex
1,6929.4,1523139488,cex
1,6929.4,1523139518,cex
1,6929.4,1523139549,cex
1,6929.4,1523139580,cex
1,6943.6,1523139610,cex
1,6949.1,1523139641,cex
1,6949.1,1523139671,cex
1,6951.5,1523139702,cex
1,6953.3,1523139733,cex
1,6953.3,1523139764,cex
1,6953.3,1523139794,cex
1,6953.3,1523139825,cex
1,6953.3,1523139855,cex
1,6953.3,1523139886,cex
1,6954.9,1523139916,cex
1,6954.9,1523139947,cex
1,6954.9,1523139978,cex
1,6954.9,1523140009,cex
1,6954.9,1523140039,cex
1,6954.9,1523140070,cex
1,6954.9,1523140101,cex
1,6954.9,1523140131,cex
1,6954.9,1523140162,cex
1,6954.9,1523140192,cex
1,6954.9,1523140223,cex
1,6954.9,1523140253,cex
1,6940,1523140284,cex
1,6930,1523140315,cex
1,6953.6,1523140346,cex
1,6953.6,1523140376,cex
1,6953.6,1523140407,cex
1,6953.6,1523140438,cex
1,6953.6,1523140471,cex
1,6942.6,1523140501,cex
1,6942.6,1523140532,cex
1,6942.6,1523140562,cex
1,6942.6,1523140592,cex
1,6919,1523140623,cex
1,6919,1523140654,cex
1,6919,1523140684,cex
1,6919,1523140715,cex
1,6919,1523140745,cex
1,6919,1523140776,cex
1,6919,1523140806,cex
1,6912,1523140837,cex
1,6912,1523140867,cex
1,6912,1523140898,cex
1,6912,1523140928,cex
1,6905.9,1523140959,cex
1,6913.2,1523140989,cex
1,6911.4,1523141019,cex
1,6911.4,1523141050,cex
1,6910.3,1523141080,cex
1,6909.5,1523141110,cex
1,6891.7,1523141141,cex
1,6891.7,1523141171,cex
1,6891.7,1523141202,cex
1,6888.6,1523141232,cex
1,6911.6,1523141263,cex
1,6911.6,1523141293,cex
1,6910.6,1523141324,cex
1,6910.9,1523141354,cex
1,6910.9,1523141384,cex
1,6910.9,1523141415,cex
1,6910.9,1523141445,cex
1,6910.9,1523141476,cex
1,6910.9,1523141506,cex
1,6912,1523141537,cex
1,6912,1523141567,cex
1,6894.5,1523141598,cex
1,6880.1,1523141628,cex
1,6899.8,1523141659,cex
1,6891.1,1523141689,cex
1,6866,1523141720,cex
1,6866,1523141751,cex
1,6898.1,1523141781,cex
1,6898.1,1523141812,cex
1,6898.1,1523141842,cex
1,6898.1,1523141872,cex
1,6898.1,1523141903,cex
1,6879.7,1523141933,cex
1,6879.7,1523141964,cex
1,6899.3,1523141995,cex
1,6899.3,1523142026,cex
1,6899.3,1523142056,cex
1,6924.3,1523142088,cex
1,6916.1,1523142118,cex
1,6916.1,1523142149,cex
1,6905.2,1523142180,cex
1,6905.2,1523142210,cex
1,6885.6,1523142240,cex
1,6908.2,1523142271,cex
1,6908.2,1523142301,cex
1,6908.2,1523142331,cex
1,6908.2,1523142362,cex
1,6908.2,1523142393,cex
1,6908.2,1523142423,cex
1,6905,1523142454,cex
1,6905,1523142485,cex
1,6905,1523142515,cex
1,6905,1523142546,cex
1,6905,1523142576,cex
1,6881.2,1523142607,cex
1,6881.2,1523142638,cex
1,6881.2,1523142669,cex
1,6881.2,1523142699,cex
1,6881.7,1523142730,cex
1,6881.7,1523142761,cex
1,6881.7,1523142791,cex
1,6881.7,1523142822,cex
1,6881.7,1523142853,cex
1,6880.9,1523142883,cex
1,6890.1,1523142914,cex
1,6873.5,1523142945,cex
1,6837.2,1523142976,cex
1,6877.4,1523143006,cex
1,6877.4,1523143037,cex
1,7826.5,1523583027,cex
1,7826.5,1523583057,cex
1,7835.9,1523583088,cex
1,7832.1,1523583118,cex
1,7830.7,1523583149,cex
1,7819.2,1523583179,cex
1,7852.6,1523583209,cex
1,7852.9,1523583240,cex
1,7852.9,1523583271,cex
1,7858.2,1523583301,cex
1,7856.9,1523583331,cex
1,7856.9,1523583361,cex
1,7852.6,1523583392,cex
1,7852.6,1523583422,cex
1,7852.6,1523583453,cex
1,7841.7,1523583484,cex
1,7841.7,1523583514,cex
1,7841.7,1523583544,cex
1,7841.7,1523583575,cex
1,7862.3,1523583605,cex
1,7862.3,1523583636,cex
1,7838,1523583666,cex
1,7865.2,1523583697,cex
1,7865.2,1523583727,cex
1,7860.5,1523583758,cex
1,7830.5,1523583789,cex
1,7824.6,1523583819,cex
1,7835.3,1523583849,cex
1,7835.3,1523583880,cex
1,7770.1,1523583910,cex
1,7744.3,1523583941,cex
1,7796,1523583971,cex
1,7784.4,1523584002,cex
1,7784.4,1523584032,cex
1,7786.5,1523584063,cex
1,7774.9,1523584093,cex
1,7772,1523584124,cex
1,7772,1523584155,cex
1,7750.9,1523584185,cex
1,7733,1523584216,cex
1,7767.9,1523584246,cex
1,7767.7,1523584276,cex
1,7778.8,1523584307,cex
1,7778.8,1523584337,cex
1,7785.2,1523584368,cex
1,7785.7,1523584399,cex
1,7785.7,1523584429,cex
1,7794.5,1523584460,cex
1,7809.7,1523584490,cex
1,7800.8,1523584521,cex
1,7809.9,1523584551,cex
1,7795.5,1523584582,cex
1,7789.9,1523584612,cex
1,7789.9,1523584643,cex
1,7789.2,1523584674,cex
1,7789.2,1523584704,cex
1,7762.1,1523584735,cex
1,7764.6,1523584766,cex
1,7788.6,1523584797,cex
1,7788.6,1523584827,cex
1,7789.7,1523584858,cex
1,7789.7,1523584888,cex
1,7799.2,1523584918,cex
1,7799.2,1523584949,cex
1,7809.9,1523584979,cex
1,7809.9,1523585010,cex
1,7809.9,1523585041,cex
1,7808.4,1523585072,cex
1,7781.9,1523585103,cex
1,7781.9,1523585134,cex
1,7807,1523585165,cex
1,7788.1,1523585195,cex
1,7800.2,1523585226,cex
1,7800.2,1523585256,cex
1,7800.2,1523585287,cex
1,7794.8,1523585318,cex
1,7800,1523585349,cex
1,7800,1523585379,cex
1,7808,1523585410,cex
1,7807.6,1523585441,cex
1,7807.6,1523585471,cex
1,7818.6,1523585502,cex
1,7818.6,1523585533,cex
1,7818.6,1523585563,cex
1,7828.5,1523585594,cex
1,7840.5,1523585624,cex
1,7822.1,1523585654,cex
1,7822,1523585684,cex
1,7821.9,1523585715,cex
1,7832,1523585746,cex
1,7832,1523585776,cex
1,7832,1523585807,cex
1,7832,1523585838,cex
1,7830.5,1523585869,cex
1,7830.5,1523585899,cex
1,7830.5,1523585930,cex
1,7841.3,1523585960,cex
1,7841.5,1523585990,cex
1,7819.6,1523586021,cex
1,7841.1,1523586051,cex
1,7841.1,1523586082,cex
1,7841.1,1523586112,cex
1,7841.1,1523586143,cex
1,7841.1,1523586173,cex
1,7841.1,1523586204,cex
1,7841.1,1523586234,cex
1,7841.1,1523586265,cex
1,7841.1,1523586295,cex
1,7841.1,1523586325,cex
1,7841.1,1523586356,cex
1,7841.1,1523586387,cex
1,7841.1,1523586417,cex
1,7841.1,1523586448,cex
1,7819.1,1523586478,cex
1,7819.1,1523586509,cex
1,7815.5,1523586540,cex
1,7815.5,1523586570,cex
1,7815.5,1523586601,cex
1,7815.5,1523586631,cex
1,7804.1,1523586662,cex
1,7804.7,1523586692,cex
1,7804.7,1523586722,cex
1,7811.1,1523586753,cex
1,7829.2,1523586784,cex
1,7829.2,1523586814,cex
1,7829.2,1523586845,cex
1,7829.2,1523586876,cex
1,7815.6,1523586907,cex
1,7814.6,1523586937,cex
1,7817.4,1523586967,cex
1,7817.4,1523586999,cex
1,7817.4,1523587029,cex
1,7817.4,1523587060,cex
1,7817.4,1523587091,cex
1,7824.7,1523587121,cex
1,7824.7,1523587152,cex
1,7824.6,1523587182,cex
1,7824.7,1523587212,cex
1,7824.7,1523587243,cex
1,7825,1523587273,cex
1,7835.4,1523587304,cex
1,7835.5,1523587335,cex
1,7835.5,1523587366,cex
1,7839.5,1523587397,cex
1,7839.5,1523587427,cex
1,7839.6,1523587457,cex
1,7830.4,1523587488,cex
1,7830.4,1523587518,cex
1,7849.4,1523587549,cex
1,7864.8,1523587580,cex
1,7864.6,1523587610,cex
1,7864.9,1523587641,cex
1,7847.1,1523587671,cex
1,7847.1,1523587702,cex
1,7864.9,1523587732,cex
1,7842.9,1523587763,cex
1,7842.9,1523587793,cex
1,7842.9,1523587824,cex
1,7842.9,1523587854,cex
1,7860,1523587885,cex
1,7860,1523587915,cex
1,7860,1523587946,cex
1,7860,1523587977,cex
1,7860,1523588007,cex
1,7860,1523588038,cex
1,7860,1523588068,cex
1,7860,1523588098,cex
1,7849.6,1523588129,cex
1,7844.5,1523588160,cex
1,7855.1,1523588191,cex
1,7855.1,1523588221,cex
1,7855.1,1523588252,cex
1,7858.8,1523588282,cex
1,7858.8,1523588313,cex
1,7858.8,1523588344,cex
1,7858.8,1523588374,cex
1,7858,1523588405,cex
1,7858,1523588436,cex
1,7858,1523588466,cex
1,7850,1523588497,cex
1,7879.7,1523588527,cex
1,7879.7,1523588558,cex
1,7893.7,1523588588,cex
1,7873,1523588619,cex
1,7880,1523588649,cex
1,7880,1523588680,cex
1,7880,1523588711,cex
1,7864,1523588743,cex
1,7880,1523588773,cex
1,7880,1523588803,cex
1,7850.9,1523588834,cex
1,7850.9,1523588865,cex
1,7856,1523588896,cex
1,7850,1523588926,cex
1,7850,1523588957,cex
1,7850,1523588989,cex
1,7850,1523589019,cex
1,7850,1523589050,cex
1,7850,1523589081,cex
1,7850,1523589112,cex
1,7856,1523589143,cex
1,7856,1523589173,cex
1,7856,1523589204,cex
1,7850,1523589235,cex
1,7840,1523589266,cex
1,7839.3,1523589297,cex
1,7839.3,1523589328,cex
1,7839.3,1523589359,cex
1,7839.2,1523589391,cex
1,7839.2,1523589421,cex
1,7839.2,1523589452,cex
1,7853.7,1523589487,cex
1,7853.7,1523589517,cex
1,7853.7,1523589549,cex
1,7853.7,1523589579,cex
1,7853.7,1523589610,cex
1,7853.7,1523589640,cex
1,7853.7,1523589672,cex
1,7853.7,1523589702,cex
1,7853.7,1523589733,cex
1,7853.7,1523589764,cex
1,7853.7,1523589794,cex
1,7829.6,1523589825,cex
1,7829.6,1523589856,cex
1,7829.6,1523589887,cex
1,7832.3,1523589918,cex
1,7830,1523589949,cex
1,7850.9,1523589980,cex
1,7849,1523590011,cex
1,7849,1523590041,cex
1,7849,1523590071,cex
1,7849,1523590101,cex
1,7839.8,1523590132,cex
1,7839.8,1523590163,cex
1,7839.8,1523590193,cex
1,7839.8,1523590224,cex
1,7839.8,1523590254,cex
1,7829.4,1523590285,cex
1,7829.4,1523590316,cex
1,7829.8,1523590347,cex
1,7840.8,1523590377,cex
1,7844,1523590407,cex
1,7844,1523590438,cex
1,7844,1523590469,cex
1,7844,1523590499,cex
1,7845,1523590530,cex
1,7845,1523590561,cex
1,7849,1523590591,cex
1,7844,1523590622,cex
1,7848.6,1523590653,cex
1,7848.6,1523590684,cex
1,7855.7,1523590715,cex
1,7844.4,1523590746,cex
1,7855.4,1523590776,cex
1,7844.4,1523590807,cex
1,7844.4,1523590838,cex
1,7854.9,1523590868,cex
1,7844.4,1523590898,cex
1,7844.4,1523590929,cex
1,7854.2,1523590960,cex
1,7854.2,1523590991,cex
1,7854.2,1523591022,cex
1,7854.2,1523591052,cex
1,7854.2,1523591083,cex
1,7854.2,1523591113,cex
1,7844.4,1523591144,cex
1,7844.1,1523591174,cex
1,7844.1,1523591204,cex
1,7852.7,1523591235,cex
1,7845.3,1523591265,cex
1,7844,1523591296,cex
1,7841,1523591327,cex
1,7837.7,1523591357,cex
1,7844.2,1523591388,cex
1,7844.2,1523591432,cex
1,7844.2,1523591471,cex
1,7833,1523591501,cex
1,7833,1523591531,cex
1,7833,1523591563,cex
1,7833.3,1523591602,cex
1,7833.3,1523591632,cex
1,7833.3,1523591663,cex
1,7845.6,1523591693,cex
1,7845.6,1523591724,cex
1,7845.6,1523591754,cex
1,7845.6,1523591785,cex
1,7845.6,1523591816,cex
1,7845.6,1523591847,cex
1,7820.1,1523591877,cex
1,7820.1,1523591908,cex
1,7820.1,1523591938,cex
1,7820.3,1523591969,cex
1,7820.3,1523592002,cex
1,7820,1523592032,cex
1,7942,1524014531,cex
1,7942,1524014561,cex
1,7942,1524014592,cex
1,7950.5,1524014623,cex
1,7950.5,1524014653,cex
1,7950.5,1524014684,cex
1,7950.5,1524014714,cex
1,7950.5,1524014745,cex
1,7951,1524014775,cex
1,7951,1524014806,cex
1,7951,1524014836,cex
1,7950.7,1524014867,cex
1,7950.7,1524014898,cex
1,7950.7,1524014929,cex
1,7950.7,1524014959,cex
1,7966.9,1524014989,cex
1,7966.9,1524015020,cex
1,7966.9,1524015051,cex
1,7966.9,1524015082,cex
1,7967.9,1524015112,cex
1,7967.9,1524015146,cex
1,7950.6,1524015176,cex
1,7950.6,1524015207,cex
1,7957.9,1524015237,cex
1,7957.9,1524015267,cex
1,7957.9,1524015298,cex
1,7941.1,1524015329,cex
1,7941.1,1524015360,cex
1,7969.9,1524015390,cex
1,7969.9,1524015423,cex
1,7969.9,1524015453,cex
1,7969.9,1524015484,cex
1,7958,1524015515,cex
1,7958,1524015546,cex
1,7958.3,1524015576,cex
1,7960.7,1524015608,cex
1,7960.7,1524015638,cex
1,7960.7,1524015669,cex
1,7962.5,1524015699,cex
1,7962.5,1524015729,cex
1,7962.5,1524015760,cex
1,7962.5,1524015791,cex
1,7962.5,1524015821,cex
1,7962.5,1524015851,cex
1,7962.5,1524015882,cex
1,7962.5,1524015913,cex
1,7962.5,1524015944,cex
1,7962.5,1524015974,cex
1,7962.5,1524016004,cex
1,7965,1524016035,cex
1,7965,1524016065,cex
1,7965,1524016096,cex
1,7965,1524016126,cex
1,7959,1524016157,cex
1,7959,1524016187,cex
1,7965.5,1524016217,cex
1,7965.5,1524016248,cex
1,7965.5,1524016278,cex
1,7965.5,1524016309,cex
1,7965.5,1524016339,cex
1,7966.4,1524016370,cex
1,7967,1524016401,cex
1,7967,1524016432,cex
1,7968.8,1524016462,cex
1,7968.8,1524016492,cex
1,7968.8,1524016523,cex
1,7967.9,1524016554,cex
1,7962.7,1524016584,cex
1,7962.7,1524016615,cex
1,7969.9,1524016645,cex
1,7969.9,1524016676,cex
1,7969.6,1524016707,cex
1,7969.6,1524016737,cex
1,7969.6,1524016768,cex
1,7969.6,1524016799,cex
1,7969.6,1524016829,cex
1,7969.6,1524016859,cex
1,7969.6,1524016889,cex
1,7969.6,1524016920,cex
1,7969.6,1524016951,cex
1,7969.6,1524016982,cex
1,7969.6,1524017013,cex
1,7969.6,1524017044,cex
1,7969.6,1524017074,cex
1,7969.6,1524017104,cex
1,7969.6,1524017135,cex
1,7961.3,1524017165,cex
1,7961.3,1524017195,cex
1,7967.7,1524017226,cex
1,7966.7,1524017257,cex
1,7969.6,1524017287,cex
1,7970,1524017318,cex
1,7970.8,1524017348,cex
1,7970.8,1524017379,cex
1,7970.8,1524017410,cex
1,7995,1524017440,cex
1,7995,1524017471,cex
1,7995,1524017501,cex
1,7995,1524017532,cex
1,7995,1524017563,cex
1,7995,1524017594,cex
1,7995,1524017624,cex
1,7981,1524017655,cex
1,7981,1524017685,cex
1,7979.6,1524017716,cex
1,7979.6,1524017747,cex
1,7977.3,1524017777,cex
1,7977.3,1524017808,cex
1,7969.1,1524017839,cex
1,7969.1,1524017869,cex
1,7970.6,1524017900,cex
1,7970.6,1524017931,cex
1,7970.6,1524017961,cex
1,7970.6,1524017992,cex
1,7970.6,1524018023,cex
1,7970.6,1524018053,cex
1,7970.6,1524018084,cex
1,7970.6,1524018114,cex
1,7970.6,1524018144,cex
1,7970.6,1524018175,cex
1,7970.6,1524018206,cex
1,7972.8,1524018236,cex
1,7972.7,1524018267,cex
1,7976.4,1524018298,cex
1,7976.4,1524018328,cex
1,7973.4,1524018358,cex
1,7973.4,1524018390,cex
1,7973.4,1524018420,cex
1,7976.9,1524018451,cex
1,7976.9,1524018482,cex
1,7976.9,1524018512,cex
1,7976,1524018543,cex
1,7976,1524018573,cex
1,7976,1524018604,cex
1,7976,1524018635,cex
1,7976,1524018665,cex
1,7978.1,1524018696,cex
1,7981,1524018727,cex
1,7981,1524018757,cex
1,7980.6,1524018788,cex
1,7970.4,1524018818,cex
1,7970.4,1524018849,cex
1,7970.4,1524018880,cex
1,7970.4,1524018910,cex
1,7970.4,1524018941,cex
1,7982.6,1524018971,cex
1,7982.6,1524019002,cex
1,7982.6,1524019033,cex
1,7982.6,1524019064,cex
1,7968.6,1524019095,cex
1,7968.6,1524019126,cex
1,7968.6,1524019157,cex
1,7968.6,1524019187,cex
1,7968.6,1524019217,cex
1,7968.6,1524019248,cex
1,7968.6,1524019279,cex
1,7968.6,1524019310,cex
1,7968.6,1524019340,cex
1,7968.6,1524019370,cex
1,7991.3,1524019401,cex
1,7991.3,1524019432,cex
1,7991.3,1524019463,cex
1,7991.3,1524019493,cex
1,7991.3,1524019523,cex
1,7991.3,1524019554,cex
1,7989.2,1524019584,cex
1,7989.2,1524019615,cex
1,7989.2,1524019646,cex
1,7989.2,1524019677,cex
1,7990.9,1524019707,cex
1,7990.9,1524019738,cex
1,7990.9,1524019769,cex
1,7990.9,1524019799,cex
1,7961.1,1524019830,cex
1,7961.1,1524019861,cex
1,7961.1,1524019891,cex
1,7961.1,1524019922,cex
1,7961.1,1524019952,cex
1,7961.1,1524019983,cex
